id_municipio,projecao_2033,inclinacao_aa,n_obs,classificacao_2033,sigla_uf,regiao,porte,populacao_urbana,tendencia_icr_sm_aa
4306973,100.0,1.6557240265070411e-15,20.0,on_track,RS,Sul,<5 mil,1963.0,-0.24445338164783734
4307005,100.2798418972332,0.022134387351777453,22.0,on_track,RS,Sul,100-500 mil,101183.0,-0.33701661380911196
4307054,57.64891891891875,-1.9462162162162782,6.0,will_not_meet,RS,Sul,<5 mil,1716.0,
4307104,99.8366917293233,0.004962406015037243,20.0,on_track,RS,Sul,<5 mil,4555.0,-0.16397773677537572
4307203,107.76985294117662,0.5154411764706113,16.0,on_track,RS,Sul,<5 mil,2490.0,-0.1635145475301695
4307302,119.94117647058829,1.6889705882353265,16.0,on_track,RS,Sul,<5 mil,2922.0,-0.18197704972074996
4307401,102.96911764705908,0.35514705882354786,16.0,on_track,RS,Sul,<5 mil,2211.0,-0.17459555124094792
4307450,100.16337687469763,0.01436865021770699,12.0,on_track,RS,Sul,<5 mil,734.0,0.055717470148774484
4307500,99.15037593984914,0.12443609022553578,20.0,on_track,RS,Sul,5-20 mil,11390.0,-0.24398546009993208
4307559,106.09676470588192,0.3822058823529267,16.0,on_track,RS,Sul,5-20 mil,5045.0,-0.16225293855006206
4307609,86.97472463768122,0.4437826086956526,24.0,will_not_meet,RS,Sul,20-50 mil,49979.0,-0.33850742862488736
4307708,99.61584057971015,0.03134782608695726,24.0,on_track,RS,Sul,50-100 mil,83236.0,-0.34097903489800796
4307807,97.76774436090203,0.0033834586466059873,20.0,at_risk,RS,Sul,20-50 mil,29341.0,-0.3362356134619239
4307815,99.80989010989009,0.05439560439560311,13.0,on_track,RS,Sul,<5 mil,1173.0,0.08260715109384213
4307864,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,1379.0,-0.21974393164838327
4307906,100.05894736842109,0.016842105263160993,19.0,on_track,RS,Sul,50-100 mil,63811.0,-0.45057296147393355
4308003,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,4162.0,-0.18501909844921388
4308052,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,1119.0,-0.07902300296976673
4308078,136.65602409638632,3.2614457831325403,6.0,on_track,RS,Sul,<5 mil,2548.0,-0.013568664212591883
4308102,117.58725490196184,1.3811274509804554,17.0,on_track,RS,Sul,5-20 mil,10459.0,-0.372420769238166
4308201,81.05596581196596,-0.966632478632473,26.0,will_not_meet,RS,Sul,20-50 mil,24104.0,-0.41948832271898545
4308250,100.00000000000001,-2.5059283630485117e-17,13.0,on_track,RS,Sul,<5 mil,247.0,0.04003282685755325
4308300,100.00000000000001,-1.508613329084273e-15,22.0,on_track,RS,Sul,<5 mil,3894.0,-0.2086101805541617
4308409,100.17970588235295,0.013382352941176153,16.0,on_track,RS,Sul,<5 mil,2593.0,-0.17455836494297758
4308433,100.00000000000004,3.2957675486154347e-15,9.0,on_track,RS,Sul,<5 mil,451.0,
4308458,109.25426470588263,0.7547058823529549,16.0,on_track,RS,Sul,<5 mil,2782.0,-0.12692135462724585
4308508,99.91485036702429,0.0014680971202700992,22.0,on_track,RS,Sul,20-50 mil,25624.0,-0.22233001474136593
4308607,103.60191176470602,0.24176470588236362,16.0,on_track,RS,Sul,20-50 mil,31737.0,-0.3012896710462931
4308656,99.16400966183573,-0.030676328502416937,8.0,on_track,RS,Sul,<5 mil,932.0,-0.06866800107888056
4308706,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,3148.0,-0.20722775700878873
4308805,108.5419117647059,0.5867647058823728,16.0,on_track,RS,Sul,<5 mil,4903.0,-0.20350629680529467
4308854,109.02600258732173,0.6313712807244355,11.0,on_track,RS,Sul,<5 mil,698.0,-0.06884224023027838
4308904,99.99353383458642,0.009699248120299545,20.0,on_track,RS,Sul,5-20 mil,13865.0,-0.2811968169574513
4309001,100.12801771871538,0.011074197120707998,17.0,on_track,RS,Sul,5-20 mil,11890.0,-0.21752208702052367
4309050,98.74333333333331,-0.06499999999999966,24.0,at_risk,RS,Sul,<5 mil,2491.0,-0.3138611907652645
4309100,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,20-50 mil,33140.0,-0.06222100258457375
4309126,104.94641909814277,0.37135278514583503,6.0,on_track,RS,Sul,<5 mil,472.0,0.0
4309159,122.14861821903605,1.5246673490275222,11.0,on_track,RS,Sul,<5 mil,583.0,0.16658330203903418
4309209,130.94711594203,2.3085652173912865,24.0,on_track,RS,Sul,100-500 mil,271978.0,-0.37893110910455635
4309258,101.48681318681315,0.10439560439560175,13.0,on_track,RS,Sul,<5 mil,683.0,0.04578692925945293
4309308,96.9698803418804,0.061094017094019425,26.0,at_risk,RS,Sul,50-100 mil,96121.0,-0.3104315765550099
4309407,100.21238095238095,0.05012987012987259,21.0,on_track,RS,Sul,20-50 mil,23909.0,-0.28296052173444103
4309506,99.99999999999994,-3.2329156420407523e-16,21.0,on_track,RS,Sul,<5 mil,4582.0,-0.22804645474616453
4309555,123.32033351264045,1.4499731038191686,12.0,on_track,RS,Sul,<5 mil,2839.0,-0.1833325608456686
4309571,109.48785046728517,0.7668224299062578,9.0,on_track,RS,Sul,<5 mil,392.0,-0.04719538011373019
4309605,100.0,1.6557240265070411e-15,20.0,on_track,RS,Sul,5-20 mil,15441.0,-0.44037046007176106
4309654,0.0,-5.240436590436404,9.0,will_not_meet,RS,Sul,<5 mil,3319.0,-0.1591869629214308
4309704,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,2789.0,-0.12889396227575997
4309753,99.32000000000018,0.05272727272728518,10.0,on_track,RS,Sul,<5 mil,1058.0,0.0
4309803,99.99864661654135,0.0020300751879700307,20.0,on_track,RS,Sul,<5 mil,2837.0,-0.31182504368225694
4309902,100.9719117647059,0.07676470588235457,16.0,on_track,RS,Sul,<5 mil,3868.0,-0.2231769667700821
4309951,100.01886792452825,0.0037735849056568615,5.0,on_track,RS,Sul,<5 mil,2348.0,
4310009,100.39120300751863,0.08819548872179375,20.0,on_track,RS,Sul,5-20 mil,16267.0,-0.2722826886994573
4310108,89.61606467148272,0.5091847265221889,18.0,at_risk,RS,Sul,20-50 mil,36001.0,-0.30531175718150455
4310207,99.9312252964427,0.0011857707509875732,22.0,on_track,RS,Sul,50-100 mil,76198.0,-0.21894204930808905
4310306,99.94857142857138,0.0035064935064939022,21.0,on_track,RS,Sul,<5 mil,2181.0,-0.206569837950927
4310330,97.84764705882345,-0.037941176470591885,16.0,at_risk,RS,Sul,20-50 mil,23709.0,-0.1701316483555927
4310363,100.02183868762812,0.001606288448392982,13.0,on_track,RS,Sul,<5 mil,1539.0,-0.14007299315451846
4310405,107.77485294117639,0.5554411764705939,16.0,on_track,RS,Sul,<5 mil,3803.0,-0.17395591383822656
4310413,102.13170731707274,0.16707317073167713,8.0,on_track,RS,Sul,<5 mil,1310.0,0.8141891879629239
4310439,102.13421052631679,0.6552631578947927,19.0,on_track,RS,Sul,<5 mil,3262.0,-0.34667335378804304
4310462,106.72971428571441,0.655428571428606,9.0,on_track,RS,Sul,<5 mil,654.0,0.16243537302373193
4310504,100.00000000000001,5.1517568272295865e-17,18.0,on_track,RS,Sul,<5 mil,3888.0,-0.27400545451507335
4310538,113.17661764705826,0.8401470588235018,16.0,on_track,RS,Sul,<5 mil,4414.0,0.0034423958522177547
4310553,94.8386435786436,-0.20331890331889582,10.0,at_risk,RS,Sul,<5 mil,1189.0,-0.04860654638696356
4310579,100.60104895104884,0.0472027972027917,12.0,on_track,RS,Sul,<5 mil,485.0,0.5466277357640749
4310603,105.9839097744358,0.454135338345836,20.0,on_track,RS,Sul,20-50 mil,32616.0,-0.23571396100958952
4310652,100.00000000000003,-1.6589990140921437e-15,3.0,on_track,RS,Sul,<5 mil,195.0,
4310702,99.99999999999997,1.1330190698357442e-16,19.0,on_track,RS,Sul,<5 mil,1303.0,-0.24508518689975117
4310751,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,606.0,-0.2439755855714279
4310801,95.83536231884045,-0.1476086956521767,24.0,at_risk,RS,Sul,20-50 mil,22782.0,-0.41668221301912756
4310850,101.07044117647067,0.0811764705882393,16.0,on_track,RS,Sul,<5 mil,1356.0,-0.12744068520483473
4310876,98.55337711069414,-0.041557223264540706,12.0,at_risk,RS,Sul,<5 mil,609.0,-0.09806851471600965
4310900,101.50279411764734,0.3091176470588385,16.0,on_track,RS,Sul,<5 mil,2501.0,-0.21039244090691267
4311007,100.71443609022552,0.04834586466165104,20.0,on_track,RS,Sul,20-50 mil,24606.0,-0.27831944343459114
4311106,100.2764705882353,0.0205882352941191,16.0,on_track,RS,Sul,5-20 mil,6082.0,-0.1455505536208174
4311122,104.9114705882348,0.3130882352941015,16.0,on_track,RS,Sul,<5 mil,2101.0,-0.13992046679350084
4311130,96.88148667601683,-0.0026647966339404523,11.0,at_risk,RS,Sul,<5 mil,595.0,
4311155,116.66891891892556,1.839189189189629,5.0,on_track,RS,Sul,<5 mil,2148.0,-0.2756011789187242
4311205,100.9143609022554,0.11345864661652742,20.0,on_track,RS,Sul,5-20 mil,15761.0,-0.20626100417657695
4311239,150.0,5.325443786982273,14.0,on_track,RS,Sul,<5 mil,424.0,-0.11200269403712738
4311254,100.00132352941178,0.0010294117647063168,16.0,on_track,RS,Sul,<5 mil,1731.0,-0.15082918779578827
4311270,99.0381818181818,-0.04909090909091001,11.0,on_track,RS,Sul,<5 mil,810.0,-0.02360499647992752
4311304,0.0,-7.721162393161603,26.0,will_not_meet,RS,Sul,20-50 mil,24334.0,-0.2780596483583156
4311403,106.95889328063231,0.7094861660079076,22.0,on_track,RS,Sul,50-100 mil,85686.0,-0.36909224189634665
4311429,150.0,6.728076923076878,6.0,on_track,RS,Sul,<5 mil,728.0,-0.03682740067279771
4311502,99.99999999999994,-3.2329156420407523e-16,21.0,on_track,RS,Sul,<5 mil,4591.0,-0.1505080830213113
4311601,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,1141.0,-0.1332728971524246
4311627,150.0,6.07999999999956,4.0,on_track,RS,Sul,5-20 mil,5024.0,-0.08011050476513712
4311643,100.10989010989013,0.008241758241757692,13.0,on_track,RS,Sul,<5 mil,442.0,-0.024822409232946745
4311700,101.94500000000008,0.17250000000000493,16.0,on_track,RS,Sul,<5 mil,3324.0,-0.17081741632539024
4311718,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,1255.0,-0.13939917735545052
4311734,101.046551724138,0.1857758620689749,11.0,on_track,RS,Sul,<5 mil,561.0,0.3604821077870989
4311759,102.78808823529391,0.24073529411764247,16.0,on_track,RS,Sul,5-20 mil,5546.0,-0.03865993042715959
4311775,99.20955710955624,0.13006993006987705,12.0,on_track,RS,Sul,<5 mil,2017.0,-0.1770210931323729
4311791,97.26666666666722,-0.1999999999999598,3.0,at_risk,RS,Sul,<5 mil,808.0,-0.01739827428209427
4311809,97.76827067669069,0.447593984962339,20.0,at_risk,RS,Sul,20-50 mil,39507.0,-0.3233143001478762
4311908,100.40088235294121,0.02985294117647134,16.0,on_track,RS,Sul,<5 mil,2247.0,-0.20259261050214503
4311981,114.10220588235279,0.9433823529411719,16.0,on_track,RS,Sul,<5 mil,659.0,-0.16289818065239883
4312005,100.26264705882355,0.01955882352941201,16.0,on_track,RS,Sul,<5 mil,1037.0,-0.1897460631834955
4312054,113.87044117647065,1.6936764705882594,16.0,on_track,RS,Sul,<5 mil,1512.0,-0.1703884426947855
4312104,120.46735294117707,1.582941176470623,16.0,on_track,RS,Sul,<5 mil,2438.0,-0.15355273116323617
4312138,150.0,15.148837209299735,5.0,on_track,RS,Sul,<5 mil,536.0,0.044310214113835664
4312153,100.00000000000001,-2.5059283630485117e-17,13.0,on_track,RS,Sul,<5 mil,1941.0,-0.09998450320950868
4312179,100.09670329670331,0.008791208791208547,13.0,on_track,RS,Sul,<5 mil,429.0,-0.016551552931467994
4312203,102.22911764705887,0.16014705882353422,16.0,on_track,RS,Sul,<5 mil,2576.0,-0.1410224005362868
4312252,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,5-20 mil,7820.0,-0.13374048196039923
4312302,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,2088.0,-0.06684184551624527
4312351,99.99999999999994,1.7572756439800528e-15,12.0,on_track,RS,Sul,<5 mil,597.0,0.022490220015922067
4312377,96.91100628930855,-0.06855345911947822,8.0,at_risk,RS,Sul,<5 mil,673.0,0.13207093863744926
4312385,100.16297709923685,0.03789531079608693,11.0,on_track,RS,Sul,<5 mil,725.0,-0.015239741868772928
4312401,99.2600000000001,0.24923076923077486,26.0,on_track,RS,Sul,50-100 mil,59714.0,-0.25376109715026063
4312427,100.05549132947965,0.02947976878612012,8.0,on_track,RS,Sul,<5 mil,685.0,
4312443,95.86338582676981,0.10249343832010398,10.0,at_risk,RS,Sul,<5 mil,1181.0,0.29376155172257934
4312450,110.84476190476107,1.555064935064932,21.0,on_track,RS,Sul,<5 mil,2810.0,-0.020548490598003715
4312476,81.97455882352892,0.8163235294117641,16.0,will_not_meet,RS,Sul,5-20 mil,5603.0,-0.17523031254664848
4312500,0.0,-1.7514035087719542,19.0,will_not_meet,RS,Sul,5-20 mil,8656.0,-0.2633029211654225
4312609,101.20889509373747,0.1004786597526854,12.0,on_track,RS,Sul,<5 mil,4193.0,-0.24274545658909932
4312617,100.54395604395577,0.1686813186813076,13.0,on_track,RS,Sul,<5 mil,1034.0,0.6249901637979329
4312625,99.63926619828246,0.017876658860257546,10.0,on_track,RS,Sul,<5 mil,533.0,
4312658,99.8865047995483,0.010107284020327022,22.0,on_track,RS,Sul,5-20 mil,15675.0,-0.18410224128039657
4312674,100.35604395604389,0.04285714285713885,13.0,on_track,RS,Sul,<5 mil,616.0,0.19190733261630952
4312708,100.76586466165408,0.05120300751879314,20.0,on_track,RS,Sul,5-20 mil,8690.0,-0.25014200543181014
4312757,99.99999999999994,1.7572756439800528e-15,12.0,on_track,RS,Sul,<5 mil,1548.0,0.19886706025354434
4312807,100.02764705882353,0.002058823529410718,16.0,on_track,RS,Sul,<5 mil,3520.0,-0.33281970403149347
4312906,99.54666666666668,0.03220779220779432,21.0,on_track,RS,Sul,5-20 mil,6293.0,-0.27452195802087836
4312955,107.19670329670294,0.4934065934065883,13.0,on_track,RS,Sul,<5 mil,510.0,0.05168211701934278
4313003,102.19029411764708,0.1466176470588294,16.0,on_track,RS,Sul,<5 mil,1587.0,-0.3034388583533989
4313011,100.00000000000001,-2.5059283630485117e-17,13.0,on_track,RS,Sul,<5 mil,690.0,-0.2094380902110638
4313037,100.26970588235297,0.020882352941177594,16.0,on_track,RS,Sul,<5 mil,4211.0,-0.12931522421187386
4313060,58.456923076924795,2.1723076923078537,6.0,will_not_meet,RS,Sul,5-20 mil,18432.0,0.13229399717725215
4313086,113.30711082638891,0.8900064061497023,10.0,on_track,RS,Sul,<5 mil,766.0,-1.7532381260587748
4313102,101.08823529411767,0.08529411764706013,16.0,on_track,RS,Sul,<5 mil,3169.0,-0.224146482020535
4313201,108.23009413067507,0.6088316722037267,17.0,on_track,RS,Sul,5-20 mil,16117.0,-0.30621981338825327
4313300,100.0990476190476,0.010129870129870653,21.0,on_track,RS,Sul,20-50 mil,22902.0,-0.2874664459632477
4313334,99.99999999999999,1.5398713498126144e-15,10.0,on_track,RS,Sul,<5 mil,603.0,0.15384280557152694
4313359,107.729264705883,0.5922058823529737,16.0,on_track,RS,Sul,<5 mil,1775.0,-0.22787492833767176
4313375,89.91676691729344,2.0098496240600854,20.0,at_risk,RS,Sul,20-50 mil,26133.0,-0.0008758926757871978
4313391,103.45961952620263,0.23449389806173934,13.0,on_track,RS,Sul,<5 mil,600.0,0.012231824459703895
4313409,100.441075996694,0.29349836672045354,22.0,on_track,RS,Sul,100-500 mil,243016.0,-0.4060070309226497
4313425,91.10727272727127,1.8736363636362894,11.0,at_risk,RS,Sul,<5 mil,1288.0,0.07282202884921816
4313441,100.04705882352941,0.003781512605039354,8.0,on_track,RS,Sul,<5 mil,629.0,
4313466,99.99999999999999,-6.782439193547243e-16,11.0,on_track,RS,Sul,<5 mil,538.0,0.0
4313490,100.2669676448459,0.0646350639578703,10.0,on_track,RS,Sul,<5 mil,1374.0,-0.05256215643687004
4313508,73.41597967250198,-0.46312817617164576,22.0,will_not_meet,RS,Sul,20-50 mil,43394.0,-0.3374682921143757
4313607,100.06593406593407,0.004945054945054285,13.0,on_track,RS,Sul,<5 mil,1981.0,0.513001354808744
4313656,16.522352941176223,-0.8395588235294461,16.0,will_not_meet,RS,Sul,5-20 mil,10136.0,-0.2712340657683798
4313706,100.32263157894728,0.041052631578942005,20.0,on_track,RS,Sul,20-50 mil,28648.0,-0.2684789598880861
4313805,99.89058823529415,-0.0017647058823529022,16.0,on_track,RS,Sul,<5 mil,3460.0,-0.14374140702455124
4313904,100.23541353383452,0.03187969924811652,20.0,on_track,RS,Sul,20-50 mil,40488.0,-0.2070647187236158
4313953,114.90526315789384,1.1321052631578379,20.0,on_track,RS,Sul,5-20 mil,7558.0,-0.1863241053674112
4314001,99.99999999999994,-3.2329156420407523e-16,21.0,on_track,RS,Sul,<5 mil,4366.0,-0.26316561225702007
4314027,97.38703296703284,-0.07560439560440006,14.0,at_risk,RS,Sul,<5 mil,2968.0,-0.030229815663657948
4314035,93.49245524296703,-0.10895140664959958,10.0,at_risk,RS,Sul,<5 mil,1085.0,0.2652703495082415
4314050,54.54927536231895,0.09021739130435168,24.0,will_not_meet,RS,Sul,50-100 mil,56109.0,-0.23476146361181785
4314068,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,623.0,-0.19675149623937213
4314076,99.7087912087912,-0.01318681318681582,13.0,on_track,RS,Sul,<5 mil,1572.0,0.029421586326436946
4314100,100.25827216261999,0.025014116318462835,22.0,on_track,RS,Sul,100-500 mil,200855.0,-0.200070659440476
4314134,100.05714285714276,0.007142857142850353,8.0,on_track,RS,Sul,<5 mil,619.0,0.18464979451146968
4314159,44.966617647058854,0.1851470588235354,16.0,will_not_meet,RS,Sul,<5 mil,4351.0,-0.19289473731522785
4314175,103.72058823529386,0.2382352941176376,16.0,on_track,RS,Sul,<5 mil,669.0,-0.12751604566820268
4314209,99.94761904761901,0.0025974025974019833,21.0,on_track,RS,Sul,5-20 mil,7181.0,-0.14254177845650964
4314308,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,2583.0,-0.13736433648893212
4314407,97.78028083028076,-0.09456654456654491,27.0,at_risk,RS,Sul,100-500 mil,320698.0,-0.24897783579630603
4314423,76.08892773892785,-1.0482517482516844,12.0,will_not_meet,RS,Sul,5-20 mil,5085.0,0.047709622932498315
4314456,98.19090909090862,-0.009090909090932334,12.0,at_risk,RS,Sul,<5 mil,1325.0,-0.14395016630468882
4314464,103.5233100233093,0.24895104895100031,12.0,on_track,RS,Sul,<5 mil,425.0,-0.07828905598045778
4314472,103.48425196850405,0.25196850393702025,10.0,on_track,RS,Sul,<5 mil,1826.0,-0.026924071634730165
4314498,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,1002.0,-0.11462631165883475
4314506,102.77970588235291,0.22588235294117812,16.0,on_track,RS,Sul,5-20 mil,9280.0,-0.13463150399780988
4314548,56.20714285714212,0.592857142857089,7.0,will_not_meet,RS,Sul,<5 mil,2833.0,0.15557170074547325
4314555,100.00000000000001,-2.5059283630485117e-17,13.0,on_track,RS,Sul,<5 mil,621.0,0.032774588081937214
4314605,103.40347452934611,0.3215808416389448,17.0,on_track,RS,Sul,5-20 mil,12096.0,-0.2708617485128705
4314704,100.0,1.6557240265070411e-15,20.0,on_track,RS,Sul,5-20 mil,5612.0,-0.23232018924635
4314753,99.92967032967037,-0.002197802197800279,13.0,on_track,RS,Sul,<5 mil,899.0,0.025440656720017267
4314779,95.85000000000025,-0.17499999999998211,8.0,at_risk,RS,Sul,<5 mil,1576.0,0.03817306593279484
4314787,99.81501547987618,-0.000670794633642293,11.0,on_track,RS,Sul,<5 mil,439.0,0.10874322160740858
4314803,59.89200000000028,0.6970000000000022,24.0,will_not_meet,RS,Sul,20-50 mil,31130.0,-0.21476890416048672
4314902,97.55113194603211,-0.1220557969357508,25.0,at_risk,RS,Sul,500 mil+,1492530.0,-0.5371122853818564
4315008,102.80382352941194,0.27102941176471423,16.0,on_track,RS,Sul,<5 mil,1944.0,-0.14696472506056008
4315057,102.24135753749027,0.23164956590372132,13.0,on_track,RS,Sul,<5 mil,875.0,0.24399259469735035
4315073,150.0,5.574371859296451,13.0,on_track,RS,Sul,<5 mil,299.0,-0.029703966248610596
4315107,100.19047619047618,0.012987012987013892,21.0,on_track,RS,Sul,5-20 mil,5006.0,-0.20247984492827817
4315131,103.22166172106841,0.2547477744807106,5.0,on_track,RS,Sul,<5 mil,535.0,
4315149,100.16263736263735,0.02527472527472451,13.0,on_track,RS,Sul,<5 mil,1808.0,0.10629458173052343
4315156,99.83846153846149,0.007692307692304354,13.0,on_track,RS,Sul,<5 mil,1895.0,-0.12296334464665228
4315172,98.5722408026758,-0.02993311036788282,9.0,at_risk,RS,Sul,<5 mil,412.0,0.20877085148527863
4315206,99.99999999999994,-3.2329156420407523e-16,21.0,on_track,RS,Sul,<5 mil,1470.0,-0.2694068508795669
4315305,101.81885104919161,0.1247678018575873,18.0,on_track,RS,Sul,20-50 mil,20856.0,-0.11150925966367775
4315313,99.38698224851993,0.12485207100587635,12.0,on_track,RS,Sul,<5 mil,960.0,0.09751115067791319
4315321,99.92738927738903,0.03251748251747189,12.0,on_track,RS,Sul,<5 mil,878.0,-0.0854698288171405
4315354,99.09890109890104,0.0016483516483468174,13.0,on_track,RS,Sul,<5 mil,2045.0,-0.022483275945527237
4315404,107.44250000000022,0.5025000000000239,16.0,on_track,RS,Sul,<5 mil,3460.0,-0.06440291566721715
4315453,100.03186813186812,0.0021978021978007003,13.0,on_track,RS,Sul,<5 mil,704.0,
4315503,99.99954887218048,0.0006766917293248916,20.0,on_track,RS,Sul,5-20 mil,8899.0,-0.22940280574539237
4315552,106.55029411764735,0.464117647058842,16.0,on_track,RS,Sul,<5 mil,537.0,0.04059607496486121
4315602,101.4764539808017,0.2522868435911949,22.0,on_track,RS,Sul,100-500 mil,204463.0,-0.418150532633683
4315701,99.29813664596276,0.019311123658949825,22.0,on_track,RS,Sul,20-50 mil,26068.0,-0.17235525791451425
4315750,88.4957352941176,0.5952941176470525,16.0,will_not_meet,RS,Sul,<5 mil,2982.0,-0.18513301089065679
4315800,85.256862745099,-0.04215686274505211,17.0,will_not_meet,RS,Sul,5-20 mil,7416.0,-0.31962247509904546
4315909,103.31558823529423,0.29823529411765365,16.0,on_track,RS,Sul,<5 mil,4404.0,-0.10838670270265284
4315958,99.97564102564098,0.0038461538461551543,12.0,on_track,RS,Sul,<5 mil,542.0,-0.024128158191818617
4316006,77.66499999999996,0.6075000000000048,16.0,will_not_meet,RS,Sul,5-20 mil,16965.0,-0.19601979360454377
4316105,94.71568627451015,-0.015686274509787393,17.0,at_risk,RS,Sul,5-20 mil,7144.0,-0.2100166008281311
4316204,100.0,-4.963794683582852e-16,17.0,on_track,RS,Sul,<5 mil,2113.0,-0.25213366485168925
4316303,100.24362473347547,0.03923240938166356,15.0,on_track,RS,Sul,<5 mil,2893.0,-0.10193711161015907
4316402,95.83809523809535,0.011688311688318383,21.0,at_risk,RS,Sul,20-50 mil,34494.0,-0.13609634256116762
4316428,104.52765737874097,0.38539731682147893,11.0,on_track,RS,Sul,<5 mil,788.0,0.07106240105204167
4316436,65.70762463343135,-1.6355571847507218,9.0,will_not_meet,RS,Sul,<5 mil,1744.0,0.03106039375778456
4316451,97.55503759398489,-0.052556390977444016,20.0,at_risk,RS,Sul,5-20 mil,10751.0,-0.2233538966395947
4316477,99.69334565619224,-0.009981515711645333,17.0,on_track,RS,Sul,<5 mil,1121.0,-0.07982860560890623
4316501,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,4739.0,-0.26668500498491027
4316600,99.97383458646613,0.009248120300750636,20.0,on_track,RS,Sul,5-20 mil,11399.0,-0.3321782351923185
4316709,101.06735294117642,0.07044117647058667,16.0,on_track,RS,Sul,5-20 mil,6181.0,-0.058061429105294264
4316733,118.61814516129198,1.3633064516131,7.0,on_track,RS,Sul,<5 mil,473.0,0.2851029047094842
4316758,100.31714285714278,0.0457142857142785,14.0,on_track,RS,Sul,<5 mil,3385.0,0.013530858967294139
4316808,100.35025409373233,0.07092038396386201,22.0,on_track,RS,Sul,100-500 mil,117539.0,-0.35514686778240445
4316907,99.35350427350416,0.030598290598286264,26.0,on_track,RS,Sul,100-500 mil,271303.0,-0.34017995433319004
4316956,68.02191176470615,1.089264705882372,16.0,will_not_meet,RS,Sul,<5 mil,4599.0,-0.1812170973630216
4316972,150.0,5.907100591715946,14.0,on_track,RS,Sul,<5 mil,609.0,-0.03649212805953564
4317004,100.0,1.6557240265070411e-15,20.0,on_track,RS,Sul,<5 mil,3630.0,-0.21841947653796495
4317103,104.78276923076908,0.30461538461538035,25.0,on_track,RS,Sul,50-100 mil,68259.0,-0.09837841128678647
4317202,100.1828345567476,0.02004517221908349,22.0,on_track,RS,Sul,50-100 mil,65026.0,-0.22578121639095727
4317251,101.72272727272741,0.1318181818181899,11.0,on_track,RS,Sul,<5 mil,628.0,-0.006144559295623009
4317301,101.28007518796932,0.22488721804507877,20.0,on_track,RS,Sul,20-50 mil,25422.0,-0.2694128728459102
4317400,99.51360813099946,-0.003839638622247549,22.0,on_track,RS,Sul,20-50 mil,44942.0,-0.20624738631656978
4317509,99.41857142857131,0.027142857142851643,20.0,on_track,RS,Sul,50-100 mil,72999.0,-0.22202830605592783
4317558,100.00000000000001,2.0989036772628266e-15,4.0,on_track,RS,Sul,<5 mil,674.0,0.20510584208737587
4317608,83.49481203007454,0.16278195488718303,20.0,will_not_meet,RS,Sul,20-50 mil,30744.0,-0.35736487559381863
4317707,121.73499999999967,1.5050000000000263,16.0,on_track,RS,Sul,5-20 mil,6013.0,-0.17737210824057809
4317756,96.85727272727269,-0.12818181818181903,11.0,at_risk,RS,Sul,<5 mil,1252.0,-0.5256258919160481
4317806,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,5-20 mil,11254.0,-0.08169575280598747
4317905,102.80323529411754,0.1927941176470562,16.0,on_track,RS,Sul,5-20 mil,7672.0,-0.15745632778980595
4317954,100.0,-5.584774207323182e-16,16.0,on_track,RS,Sul,<5 mil,810.0,-0.051249020606238635
4318002,107.55428571428524,0.6685714285713812,20.0,on_track,RS,Sul,50-100 mil,53437.0,-0.26850537565165983
4318051,100.00000000000003,1.6084363133323146e-15,7.0,on_track,RS,Sul,<5 mil,1847.0,-0.0985009081628887
4318101,100.03157894736843,0.005263157894738718,19.0,on_track,RS,Sul,5-20 mil,12673.0,-0.2703594420361012
4318200,101.47332438553846,0.1530072980454824,18.0,on_track,RS,Sul,5-20 mil,13849.0,-0.3014711732083983
4318309,99.42084660901206,0.06058261265360827,20.0,on_track,RS,Sul,50-100 mil,55343.0,-0.26420651852189236
4318408,99.4343873517787,-0.005138339920949029,22.0,on_track,RS,Sul,5-20 mil,18931.0,-0.2904964645131295
4318424,104.99238095238081,0.37714285714283596,15.0,on_track,RS,Sul,<5 mil,2242.0,-0.0851969808794385
4318432,100.8414285714284,0.06537414965984985,11.0,on_track,RS,Sul,<5 mil,1303.0,0.183906969127511
4318440,100.47602941176471,0.03691176470588259,16.0,on_track,RS,Sul,<5 mil,1469.0,-0.16906627667599566
4318457,97.64674041880548,0.11548794942702661,12.0,at_risk,RS,Sul,<5 mil,758.0,0.05286206201049092
