id_municipio,projecao_2033_esgoto,inclinacao_esgoto_aa,n_obs_esgoto,classificacao_2033_esgoto,sigla_uf,regiao,porte,populacao_urbana
4118204,127.00659534883653,2.5823380914193304,24.0,on_track,PR,Sul,100-500 mil,151683.0
4118303,,,0.0,,PR,Sul,<5 mil,2935.0
4118402,96.54885714285729,0.7922857142857014,20.0,on_track,PR,Sul,50-100 mil,85220.0
4118451,,,0.0,,PR,Sul,<5 mil,3572.0
4118501,90.9033533834588,0.625187969924802,20.0,on_track,PR,Sul,50-100 mil,79766.0
4118600,,,0.0,,PR,Sul,<5 mil,3005.0
4118709,,,0.0,,PR,Sul,<5 mil,2332.0
4118808,,,0.0,,PR,Sul,5-20 mil,11327.0
4118857,97.33500000000822,5.880000000000212,4.0,on_track,PR,Sul,<5 mil,3375.0
4118907,,,0.0,,PR,Sul,5-20 mil,9017.0
4119004,,,1.0,,PR,Sul,<5 mil,2938.0
4119103,,,0.0,,PR,Sul,5-20 mil,5239.0
4119152,135.05132684652563,3.4457496682882525,18.0,on_track,PR,Sul,100-500 mil,134788.0
4119202,2.3615789473684003,-0.10863157894737045,19.0,will_not_meet,PR,Sul,<5 mil,3992.0
4119251,,,0.0,,PR,Sul,<5 mil,1218.0
4119301,48.14526315789499,0.39663157894738377,19.0,will_not_meet,PR,Sul,5-20 mil,16592.0
4119400,100.24999999999955,1.2024736842105566,19.0,on_track,PR,Sul,5-20 mil,17721.0
4119509,117.55956435205553,2.2397788589119143,18.0,on_track,PR,Sul,50-100 mil,57341.0
4119608,85.02818045112781,1.3056917293232746,20.0,at_risk,PR,Sul,5-20 mil,18728.0
4119657,,,0.0,,PR,Sul,<5 mil,2391.0
4119707,,,0.0,,PR,Sul,<5 mil,2899.0
4119806,,,0.0,,PR,Sul,5-20 mil,5948.0
4119905,118.27478195488902,2.0623308270676244,20.0,on_track,PR,Sul,100-500 mil,350918.0
4119954,121.65566176470566,4.675441176470563,16.0,on_track,PR,Sul,20-50 mil,28288.0
4120002,94.54034586466156,0.07299248120300199,20.0,on_track,PR,Sul,5-20 mil,10150.0
4120101,84.76357142857171,0.3868571428571374,20.0,at_risk,PR,Sul,<5 mil,3199.0
4120150,,,0.0,,PR,Sul,<5 mil,591.0
4120200,150.0,6.719272727272437,11.0,on_track,PR,Sul,<5 mil,1781.0
4120309,,,0.0,,PR,Sul,<5 mil,2256.0
4120333,115.79683333333378,2.355249999999922,6.0,on_track,PR,Sul,<5 mil,3342.0
4120358,91.35017543859794,2.865192982456235,19.0,on_track,PR,Sul,<5 mil,3225.0
4120408,150.0,8.276153846153534,14.0,on_track,PR,Sul,<5 mil,4733.0
4120507,122.18666666666468,4.788181818181886,12.0,on_track,PR,Sul,5-20 mil,10368.0
4120606,93.46103007518877,0.9737819548871954,20.0,on_track,PR,Sul,20-50 mil,24297.0
4120655,,,0.0,,PR,Sul,<5 mil,2651.0
4120705,69.69417647058754,1.9933676470588269,16.0,will_not_meet,PR,Sul,5-20 mil,6787.0
4120804,90.18781928757608,1.145860121633352,19.0,on_track,PR,Sul,20-50 mil,21919.0
4120853,,,0.0,,PR,Sul,<5 mil,2591.0
4120903,58.18649122807014,0.11403508771929757,19.0,will_not_meet,PR,Sul,20-50 mil,23800.0
4121000,,,1.0,,PR,Sul,5-20 mil,7965.0
4121109,,,0.0,,PR,Sul,<5 mil,3329.0
4121208,42.620833333329756,1.321833333333216,9.0,will_not_meet,PR,Sul,5-20 mil,5544.0
4121257,,,0.0,,PR,Sul,<5 mil,2224.0
4121307,,,0.0,,PR,Sul,<5 mil,3299.0
4121356,,,0.0,,PR,Sul,<5 mil,2105.0
4121406,88.44371794871768,1.6224475524475712,12.0,at_risk,PR,Sul,5-20 mil,12257.0
4121505,93.82315789473614,1.081263157894762,19.0,on_track,PR,Sul,5-20 mil,7936.0
4121604,86.67315789473673,0.43678947368421756,19.0,at_risk,PR,Sul,<5 mil,3465.0
4121703,105.89912280701719,2.7425087719298737,19.0,on_track,PR,Sul,5-20 mil,13060.0
4121752,66.28210526315843,1.0405263157895266,19.0,will_not_meet,PR,Sul,<5 mil,4343.0
4121802,24.1608791208796,-1.9952967032966522,14.0,will_not_meet,PR,Sul,5-20 mil,7048.0
4121901,76.31929824561394,0.9907543859649398,19.0,will_not_meet,PR,Sul,5-20 mil,10541.0
4122008,95.39666666666653,0.7099649122807136,19.0,on_track,PR,Sul,5-20 mil,5489.0
4122107,,,0.0,,PR,Sul,<5 mil,1903.0
4122156,,,0.0,,PR,Sul,<5 mil,3220.0
4122172,,,0.0,,PR,Sul,<5 mil,972.0
4122206,,,1.0,,PR,Sul,20-50 mil,23473.0
4122305,80.04824561403484,1.542964912280745,19.0,at_risk,PR,Sul,20-50 mil,28481.0
4122404,80.8246090225557,1.9328345864661192,20.0,at_risk,PR,Sul,50-100 mil,64498.0
4122503,,,0.0,,PR,Sul,5-20 mil,5830.0
4122602,82.40870676691793,1.507375939849596,20.0,at_risk,PR,Sul,5-20 mil,7730.0
4122651,68.99403508771911,0.38549122807017466,19.0,will_not_meet,PR,Sul,<5 mil,2237.0
4122701,,,0.0,,PR,Sul,5-20 mil,5814.0
4122800,,,0.0,,PR,Sul,<5 mil,1735.0
4122909,71.38701754386011,1.817877192982513,19.0,will_not_meet,PR,Sul,<5 mil,3496.0
4123006,123.31928571428216,4.5403571428569265,7.0,on_track,PR,Sul,5-20 mil,8119.0
4123105,,,0.0,,PR,Sul,<5 mil,2434.0
4123204,135.3001282051282,4.301573426573496,12.0,on_track,PR,Sul,<5 mil,2727.0
4123303,123.64500000001499,8.370000000000472,4.0,on_track,PR,Sul,5-20 mil,5478.0
4123402,89.63734586466126,2.4059924812029436,20.0,at_risk,PR,Sul,5-20 mil,10912.0
4123501,91.18481954887238,0.559308270676684,20.0,on_track,PR,Sul,5-20 mil,14534.0
4123600,,,0.0,,PR,Sul,<5 mil,1028.0
4123709,110.5798901098924,1.8336263736264125,14.0,on_track,PR,Sul,5-20 mil,6839.0
4123808,,,0.0,,PR,Sul,5-20 mil,8434.0
4123824,,,1.0,,PR,Sul,<5 mil,2452.0
4123857,,,0.0,,PR,Sul,<5 mil,2572.0
4123907,87.8049122807015,2.293087719298317,19.0,at_risk,PR,Sul,5-20 mil,7710.0
4123956,,,0.0,,PR,Sul,<5 mil,1674.0
4124004,112.2838181818206,5.3247272727269435,11.0,on_track,PR,Sul,<5 mil,3237.0
4124020,,,0.0,,PR,Sul,5-20 mil,7820.0
4124053,149.91052631578896,5.375947368421198,19.0,on_track,PR,Sul,20-50 mil,21626.0
4124103,98.78549624060179,0.47290225563908916,20.0,on_track,PR,Sul,20-50 mil,40228.0
4124202,,,1.0,,PR,Sul,<5 mil,2033.0
4124301,,,0.0,,PR,Sul,<5 mil,1746.0
4124400,74.10373626373803,0.8529890109890617,14.0,will_not_meet,PR,Sul,5-20 mil,14771.0
4124509,68.27491228070198,0.873614035087741,19.0,will_not_meet,PR,Sul,<5 mil,4322.0
4124608,,,0.0,,PR,Sul,5-20 mil,6222.0
4124707,,,2.0,,PR,Sul,5-20 mil,5537.0
4124806,97.21666666666715,2.2269649122807453,19.0,on_track,PR,Sul,5-20 mil,6432.0
4124905,131.4787719298256,3.3959122807018596,19.0,on_track,PR,Sul,<5 mil,4961.0
4125001,146.90525641025852,6.380874125874234,12.0,on_track,PR,Sul,5-20 mil,7620.0
4125100,29.83385964912395,1.1161403508772338,19.0,will_not_meet,PR,Sul,<5 mil,4537.0
4125209,,,0.0,,PR,Sul,5-20 mil,5168.0
4125308,84.42430508474607,0.14408474576273095,15.0,at_risk,PR,Sul,<5 mil,4797.0
4125357,,,0.0,,PR,Sul,<5 mil,3241.0
4125407,,,0.0,,PR,Sul,<5 mil,3629.0
4125456,,,0.0,,PR,Sul,<5 mil,2267.0
4125506,95.16877192982565,1.8444912280702184,19.0,on_track,PR,Sul,100-500 mil,300026.0
4125555,,,0.0,,PR,Sul,<5 mil,1196.0
4125605,116.90881954887118,4.050308270676596,20.0,on_track,PR,Sul,20-50 mil,29370.0
4125704,124.00111764705707,3.9526617647058213,16.0,on_track,PR,Sul,5-20 mil,17718.0
4125753,,,0.0,,PR,Sul,<5 mil,3589.0
4125803,78.21035087719338,1.394438596491256,19.0,will_not_meet,PR,Sul,5-20 mil,8789.0
4125902,,,0.0,,PR,Sul,<5 mil,1483.0
4126009,,,0.0,,PR,Sul,5-20 mil,7803.0
4126108,150.0,13.348000000003028,5.0,on_track,PR,Sul,<5 mil,4803.0
4126207,150.0,10.666000000000773,4.0,on_track,PR,Sul,<5 mil,3537.0
4126256,80.75830200371729,2.8513964057013497,10.0,at_risk,PR,Sul,50-100 mil,98051.0
4126272,,,0.0,,PR,Sul,<5 mil,2777.0
4126306,83.5524561403513,1.5958070175438908,19.0,at_risk,PR,Sul,5-20 mil,15950.0
4126355,,,0.0,,PR,Sul,<5 mil,2267.0
4126405,74.98000000000002,1.9149999999999774,3.0,will_not_meet,PR,Sul,<5 mil,4519.0
4126504,110.54584605730997,2.1407718050617714,23.0,on_track,PR,Sul,5-20 mil,14428.0
4126603,85.80842105263218,1.1144210526316127,19.0,at_risk,PR,Sul,5-20 mil,15622.0
4126652,,,0.0,,PR,Sul,<5 mil,1179.0
4126678,95.99071428570733,3.873928571428129,7.0,on_track,PR,Sul,5-20 mil,7298.0
4126702,,,0.0,,PR,Sul,<5 mil,4452.0
4126801,126.85086956521809,2.432667984189729,23.0,on_track,PR,Sul,5-20 mil,14863.0
4126900,,,0.0,,PR,Sul,<5 mil,3209.0
4127007,100.64021978021356,3.9126373626370023,13.0,on_track,PR,Sul,5-20 mil,5952.0
4127106,102.82272180451127,1.570766917293197,20.0,on_track,PR,Sul,50-100 mil,78936.0
4127205,78.24350877193046,2.436964912280771,19.0,will_not_meet,PR,Sul,5-20 mil,14315.0
4127304,80.69901098901346,1.8189010989011998,13.0,at_risk,PR,Sul,5-20 mil,13860.0
4127403,150.0,7.049999999999646,7.0,on_track,PR,Sul,5-20 mil,13414.0
4127502,81.55926315789475,0.6578421052631375,20.0,at_risk,PR,Sul,5-20 mil,12479.0
4127601,,,0.0,,PR,Sul,<5 mil,2719.0
4127700,118.42654135338398,2.601075187969868,20.0,on_track,PR,Sul,100-500 mil,131204.0
4127809,87.30366176470534,0.6684411764705708,16.0,at_risk,PR,Sul,<5 mil,3607.0
4127858,101.35280701754527,3.6504035087720434,19.0,on_track,PR,Sul,5-20 mil,6204.0
4127882,,,0.0,,PR,Sul,<5 mil,4137.0
4127908,150.0,7.992303030302701,10.0,on_track,PR,Sul,5-20 mil,5840.0
4127957,,,0.0,,PR,Sul,5-20 mil,6371.0
4127965,87.223333333337,6.545000000000263,3.0,at_risk,PR,Sul,<5 mil,4743.0
4128005,53.19544117646956,1.2680882352941316,17.0,will_not_meet,PR,Sul,5-20 mil,17758.0
4128104,119.02548120300708,1.8675112781954524,20.0,on_track,PR,Sul,100-500 mil,105281.0
4128203,43.8764060150379,0.6765563909774273,20.0,will_not_meet,PR,Sul,50-100 mil,55256.0
4128302,,,0.0,,PR,Sul,<5 mil,2114.0
4128401,98.77214285714354,1.085714285714261,20.0,on_track,PR,Sul,5-20 mil,9163.0
4128500,72.24581954887299,1.8493082706766453,20.0,will_not_meet,PR,Sul,5-20 mil,15557.0
4128534,66.25497058823385,2.9027352941174973,9.0,will_not_meet,PR,Sul,5-20 mil,8022.0
4128559,103.12807017543855,2.5031403508772607,19.0,on_track,PR,Sul,5-20 mil,6416.0
4128609,,,0.0,,PR,Sul,<5 mil,2954.0
4128625,16.6169558823525,0.20622058823527267,16.0,will_not_meet,PR,Sul,<5 mil,1454.0
4128633,0.0,-6.775999999999164,5.0,will_not_meet,PR,Sul,<5 mil,896.0
4128658,,,0.0,,PR,Sul,<5 mil,1928.0
4128708,,,0.0,,PR,Sul,<5 mil,4212.0
4128807,106.90285714285528,4.274285714285462,7.0,on_track,PR,Sul,<5 mil,1848.0
4200051,83.85999999999694,4.539999999999785,3.0,at_risk,SC,Sul,<5 mil,692.0
4200101,,,0.0,,SC,Sul,5-20 mil,10082.0
4200200,,,0.0,,SC,Sul,5-20 mil,7133.0
4200309,,,0.0,,SC,Sul,<5 mil,2110.0
4200408,,,1.0,,SC,Sul,<5 mil,3531.0
4200507,,,0.0,,SC,Sul,<5 mil,3466.0
4200556,,,0.0,,SC,Sul,<5 mil,947.0
4200606,,,0.0,,SC,Sul,<5 mil,2788.0
4200705,100.0,2.7417876178591292e-17,5.0,on_track,SC,Sul,<5 mil,3089.0
4200754,,,0.0,,SC,Sul,<5 mil,578.0
4200804,,,0.0,,SC,Sul,<5 mil,2220.0
4200903,,,0.0,,SC,Sul,<5 mil,1002.0
4201000,,,0.0,,SC,Sul,<5 mil,3580.0
4201109,,,1.0,,SC,Sul,<5 mil,1319.0
4201208,,,0.0,,SC,Sul,<5 mil,2735.0
4201257,,,1.0,,SC,Sul,<5 mil,4891.0
4201273,,,0.0,,SC,Sul,<5 mil,1330.0
4201307,27.393918722786566,0.7210304789550046,10.0,will_not_meet,SC,Sul,20-50 mil,38489.0
4201406,53.98276190476281,3.175142857142751,6.0,will_not_meet,SC,Sul,50-100 mil,57270.0
4201505,,,0.0,,SC,Sul,5-20 mil,5571.0
4201604,0.0,-8.025664634146867,9.0,will_not_meet,SC,Sul,<5 mil,2428.0
4201653,,,0.0,,SC,Sul,<5 mil,495.0
4201703,,,0.0,,SC,Sul,5-20 mil,6988.0
4201802,,,0.0,,SC,Sul,<5 mil,1318.0
4201901,,,0.0,,SC,Sul,<5 mil,1979.0
4201950,,,0.0,,SC,Sul,5-20 mil,13502.0
4202008,84.28660259809044,-0.5045161717921866,17.0,at_risk,SC,Sul,100-500 mil,149227.0
4202057,,,0.0,,SC,Sul,5-20 mil,10743.0
4202073,,,0.0,,SC,Sul,5-20 mil,8915.0
4202081,,,0.0,,SC,Sul,<5 mil,839.0
4202099,,,0.0,,SC,Sul,<5 mil,241.0
4202107,,,0.0,,SC,Sul,20-50 mil,29085.0
4202131,,,0.0,,SC,Sul,<5 mil,901.0
4202156,,,0.0,,SC,Sul,<5 mil,1310.0
4202206,,,0.0,,SC,Sul,5-20 mil,6680.0
4202305,,,0.0,,SC,Sul,50-100 mil,63875.0
4202404,53.346861538461326,1.710646153846134,25.0,will_not_meet,SC,Sul,100-500 mil,349535.0
4202438,,,0.0,,SC,Sul,<5 mil,1029.0
4202453,13.493627450980512,-0.26460784313725744,17.0,will_not_meet,SC,Sul,20-50 mil,20889.0
4202503,138.65700000000652,3.7210000000004344,4.0,on_track,SC,Sul,<5 mil,2618.0
4202537,,,0.0,,SC,Sul,<5 mil,1837.0
4202578,,,0.0,,SC,Sul,<5 mil,648.0
4202602,,,0.0,,SC,Sul,5-20 mil,7286.0
4202701,,,0.0,,SC,Sul,<5 mil,1582.0
4202800,58.439068391867295,1.686776340110917,6.0,will_not_meet,SC,Sul,20-50 mil,27634.0
4202859,,,0.0,,SC,Sul,<5 mil,2083.0
4202875,,,0.0,,SC,Sul,<5 mil,573.0
4202909,,,0.0,,SC,Sul,100-500 mil,135962.0
4203006,7.406666666666837,0.09314285714286923,6.0,will_not_meet,SC,Sul,50-100 mil,72887.0
4203105,,,0.0,,SC,Sul,<5 mil,3516.0
4203154,,,0.0,,SC,Sul,<5 mil,2076.0
4203204,,,1.0,,SC,Sul,50-100 mil,82803.0
4203253,100.00000000000001,9.222869942904932e-16,5.0,on_track,SC,Sul,<5 mil,862.0
4203303,,,0.0,,SC,Sul,5-20 mil,7383.0
4203402,,,0.0,,SC,Sul,<5 mil,4056.0
4203501,,,0.0,,SC,Sul,5-20 mil,5546.0
4203600,93.85578947368458,0.9885263157894394,20.0,on_track,SC,Sul,20-50 mil,30393.0
4203709,,,0.0,,SC,Sul,5-20 mil,7963.0
4203808,19.462568200606484,0.6130017452006782,19.0,will_not_meet,SC,Sul,20-50 mil,40608.0
4203907,28.43527777778172,1.4165000000004375,9.0,will_not_meet,SC,Sul,5-20 mil,19847.0
4203956,,,0.0,,SC,Sul,20-50 mil,23293.0
4204004,50.46578947368414,-0.3501578947368516,19.0,will_not_meet,SC,Sul,5-20 mil,9408.0
4204103,,,0.0,,SC,Sul,<5 mil,1691.0
4204152,,,0.0,,SC,Sul,<5 mil,852.0
4204178,,,2.0,,SC,Sul,<5 mil,643.0
4204194,,,0.0,,SC,Sul,<5 mil,562.0
4204202,80.66466307277642,2.3416884867154497,24.0,at_risk,SC,Sul,100-500 mil,208469.0
4204251,,,0.0,,SC,Sul,5-20 mil,14201.0
4204301,9.08541693341897,0.2365709026888717,23.0,will_not_meet,SC,Sul,50-100 mil,60511.0
4204350,5.537450670876183,-0.41005919494867643,13.0,will_not_meet,SC,Sul,<5 mil,1762.0
4204400,,,0.0,,SC,Sul,5-20 mil,5881.0
4204459,0.0,-2.022477876106329,5.0,will_not_meet,SC,Sul,<5 mil,713.0
4204509,,,0.0,,SC,Sul,5-20 mil,12554.0
4204558,37.702857142857056,-0.3507142857142873,3.0,will_not_meet,SC,Sul,5-20 mil,10014.0
4204608,36.12807692307729,0.61639860139862,12.0,will_not_meet,SC,Sul,100-500 mil,216338.0
4204707,,,0.0,,SC,Sul,5-20 mil,6849.0
4204756,,,0.0,,SC,Sul,<5 mil,596.0
4204806,,,2.0,,SC,Sul,20-50 mil,36877.0
4204905,,,0.0,,SC,Sul,<5 mil,4049.0
4205001,150.0,6.216873065015564,18.0,on_track,SC,Sul,5-20 mil,10728.0
4205100,,,0.0,,SC,Sul,<5 mil,2121.0
4205159,,,0.0,,SC,Sul,<5 mil,2333.0
4205175,0.0,-2.1147351301115638,11.0,will_not_meet,SC,Sul,<5 mil,994.0
4205191,,,0.0,,SC,Sul,<5 mil,622.0
4205209,150.0,14.65600000000083,4.0,on_track,SC,Sul,<5 mil,2888.0
4205308,0.0,-12.351214574898867,8.0,will_not_meet,SC,Sul,5-20 mil,7696.0
4205357,,,0.0,,SC,Sul,<5 mil,325.0
4205407,64.63206648697201,0.7741201386214862,24.0,will_not_meet,SC,Sul,100-500 mil,496961.0
4205431,,,0.0,,SC,Sul,<5 mil,1034.0
4205456,85.11199999999553,4.8680000000001735,5.0,at_risk,SC,Sul,20-50 mil,22572.0
4205506,20.594450549450585,0.5345604395604445,13.0,will_not_meet,SC,Sul,20-50 mil,32193.0
4205555,,,0.0,,SC,Sul,<5 mil,547.0
4205605,36.39494324045427,1.315675954592403,11.0,will_not_meet,SC,Sul,<5 mil,1833.0
4205704,,,0.0,,SC,Sul,20-50 mil,20330.0
4205803,,,0.0,,SC,Sul,5-20 mil,14597.0
4205902,2.1010000000000986,0.06300000000001295,5.0,will_not_meet,SC,Sul,50-100 mil,58459.0
4206009,,,0.0,,SC,Sul,5-20 mil,13892.0
4206108,,,0.0,,SC,Sul,<5 mil,3212.0
4206207,150.0,6.005192878338427,12.0,on_track,SC,Sul,<5 mil,4868.0
4206306,,,0.0,,SC,Sul,20-50 mil,23078.0
4206405,,,0.0,,SC,Sul,<5 mil,4674.0
4206504,,,0.0,,SC,Sul,20-50 mil,37284.0
4206603,,,0.0,,SC,Sul,<5 mil,2811.0
4206652,,,0.0,,SC,Sul,<5 mil,1754.0
4206702,140.3051203007526,4.675127819548767,20.0,on_track,SC,Sul,20-50 mil,20254.0
4206751,100.00000000000003,1.478563421816164e-16,6.0,on_track,SC,Sul,<5 mil,698.0
4206801,,,0.0,,SC,Sul,<5 mil,1456.0
4206900,,,2.0,,SC,Sul,5-20 mil,16444.0
4207007,19.205962719762283,0.8090171573818511,14.0,will_not_meet,SC,Sul,50-100 mil,53200.0
4207106,141.53392647058718,6.197338235293735,9.0,on_track,SC,Sul,5-20 mil,9289.0
4207205,,,0.0,,SC,Sul,<5 mil,3350.0
4207304,11.628860759494046,0.39121344391095725,12.0,will_not_meet,SC,Sul,20-50 mil,45711.0
4207403,,,0.0,,SC,Sul,<5 mil,2769.0
4207502,78.50428571428893,4.417142857143029,7.0,will_not_meet,SC,Sul,50-100 mil,69805.0
4207577,,,0.0,,SC,Sul,<5 mil,986.0
4207601,,,0.0,,SC,Sul,<5 mil,2317.0
4207650,,,0.0,,SC,Sul,<5 mil,4457.0
4207684,,,0.0,,SC,Sul,<5 mil,1548.0
4207700,,,0.0,,SC,Sul,<5 mil,3334.0
4207759,,,0.0,,SC,Sul,<5 mil,1347.0
4207809,,,0.0,,SC,Sul,5-20 mil,7234.0
4207858,,,0.0,,SC,Sul,<5 mil,404.0
4207908,,,0.0,,SC,Sul,<5 mil,3824.0
4208005,76.78972011195492,2.456357457017219,11.0,will_not_meet,SC,Sul,<5 mil,3846.0
4208104,,,0.0,,SC,Sul,5-20 mil,11577.0
4208203,34.54916666666577,1.3668333333333793,9.0,will_not_meet,SC,Sul,100-500 mil,214356.0
4208302,84.03707352941137,1.5866323529411375,16.0,at_risk,SC,Sul,50-100 mil,67600.0
4208401,45.711995670995975,0.6590519480519667,21.0,will_not_meet,SC,Sul,5-20 mil,8471.0
4208450,,,0.0,,SC,Sul,20-50 mil,20895.0
4208500,34.650000000004184,2.126000000000188,4.0,will_not_meet,SC,Sul,5-20 mil,17078.0
4208609,,,0.0,,SC,Sul,<5 mil,1549.0
4208708,,,0.0,,SC,Sul,5-20 mil,5001.0
4208807,,,0.0,,SC,Sul,5-20 mil,15684.0
4208906,103.58404329004316,2.932051948051975,21.0,on_track,SC,Sul,100-500 mil,171266.0
4208955,,,0.0,,SC,Sul,<5 mil,688.0
4209003,87.25508270676892,2.4171503759398005,20.0,at_risk,SC,Sul,20-50 mil,28304.0
4209102,33.00090909091023,0.5461363636363643,23.0,will_not_meet,SC,Sul,500 mil+,584244.0
4209151,,,0.0,,SC,Sul,<5 mil,1713.0
4209177,,,0.0,,SC,Sul,<5 mil,1012.0
4209201,,,0.0,,SC,Sul,<5 mil,1186.0
4209300,43.13650460768213,0.9304581136940929,22.0,will_not_meet,SC,Sul,100-500 mil,154360.0
4209409,86.59894736842216,2.5907894736843247,19.0,at_risk,SC,Sul,20-50 mil,36604.0
4209458,,,0.0,,SC,Sul,<5 mil,612.0
4209508,,,0.0,,SC,Sul,5-20 mil,5212.0
4209607,150.0,19.74999999999903,3.0,on_track,SC,Sul,5-20 mil,11889.0
4209706,,,0.0,,SC,Sul,5-20 mil,7702.0
4209805,,,0.0,,SC,Sul,<5 mil,721.0
4209854,,,0.0,,SC,Sul,<5 mil,1883.0
4209904,,,0.0,,SC,Sul,5-20 mil,8557.0
4210001,,,0.0,,SC,Sul,<5 mil,4163.0
4210035,138.96280701754586,4.487192982456245,19.0,on_track,SC,Sul,<5 mil,4322.0
4210050,,,1.0,,SC,Sul,<5 mil,482.0
4210100,,,0.0,,SC,Sul,20-50 mil,44374.0
4210209,,,0.0,,SC,Sul,<5 mil,1320.0
4210308,,,0.0,,SC,Sul,<5 mil,3250.0
4210407,,,0.0,,SC,Sul,<5 mil,4958.0
4210506,16.42662229617315,0.4683028286189897,3.0,will_not_meet,SC,Sul,20-50 mil,21657.0
4210555,,,0.0,,SC,Sul,<5 mil,588.0
4210605,,,0.0,,SC,Sul,5-20 mil,8983.0
4210704,,,0.0,,SC,Sul,<5 mil,1260.0
4210803,,,0.0,,SC,Sul,<5 mil,3643.0
4210852,,,1.0,,SC,Sul,<5 mil,1080.0
4210902,,,2.0,,SC,Sul,<5 mil,2813.0
4211009,,,0.0,,SC,Sul,5-20 mil,7416.0
4211058,0.0,-0.1700000000000118,5.0,will_not_meet,SC,Sul,5-20 mil,8625.0
4211108,,,0.0,,SC,Sul,<5 mil,4801.0
4211207,,,0.0,,SC,Sul,5-20 mil,15556.0
4211256,,,0.0,,SC,Sul,<5 mil,755.0
4211306,,,0.0,,SC,Sul,50-100 mil,81269.0
4211405,,,0.0,,SC,Sul,<5 mil,3878.0
4211454,,,0.0,,SC,Sul,<5 mil,1552.0
4211504,,,0.0,,SC,Sul,5-20 mil,11241.0
4211603,,,0.0,,SC,Sul,5-20 mil,10407.0
4211652,,,0.0,,SC,Sul,<5 mil,792.0
4211702,133.64227536232193,2.839082608695626,24.0,on_track,SC,Sul,5-20 mil,17413.0
4211751,83.72800000001371,5.356000000001357,5.0,at_risk,SC,Sul,5-20 mil,17502.0
4211801,29.000000000001364,0.7850000000000694,4.0,will_not_meet,SC,Sul,<5 mil,4764.0
4211850,,,0.0,,SC,Sul,<5 mil,692.0
4211876,,,0.0,,SC,Sul,<5 mil,293.0
4211892,,,0.0,,SC,Sul,<5 mil,945.0
4211900,15.567360555425353,0.49854789362205393,20.0,will_not_meet,SC,Sul,100-500 mil,176047.0
4212007,,,1.0,,SC,Sul,<5 mil,4213.0
4212056,,,0.0,,SC,Sul,<5 mil,1042.0
4212106,,,0.0,,SC,Sul,5-20 mil,9947.0
4212205,,,0.0,,SC,Sul,5-20 mil,10000.0
4212239,,,0.0,,SC,Sul,<5 mil,1168.0
4212254,,,0.0,,SC,Sul,5-20 mil,8214.0
4212270,,,0.0,,SC,Sul,<5 mil,1011.0
4212304,,,0.0,,SC,Sul,5-20 mil,5504.0
4212403,,,0.0,,SC,Sul,<5 mil,1214.0
4212502,,,0.0,,SC,Sul,20-50 mil,31211.0
4212601,,,0.0,,SC,Sul,<5 mil,1355.0
4212650,,,0.0,,SC,Sul,5-20 mil,8062.0
4212700,,,1.0,,SC,Sul,<5 mil,2131.0
4212809,150.0,20.994999999999138,3.0,on_track,SC,Sul,20-50 mil,22132.0
4212908,,,0.0,,SC,Sul,5-20 mil,17592.0
4213005,51.512527472516695,0.3610989010982642,13.0,will_not_meet,SC,Sul,<5 mil,1964.0
4213104,,,0.0,,SC,Sul,<5 mil,2170.0
4213153,99.99999999999991,-4.2597287279506574e-15,4.0,on_track,SC,Sul,<5 mil,1169.0
4213203,1.3823030303029356,-0.054303030303034946,10.0,will_not_meet,SC,Sul,20-50 mil,29661.0
4213302,,,0.0,,SC,Sul,<5 mil,3377.0
4213351,,,2.0,,SC,Sul,<5 mil,3119.0
4213401,9.4410000000006,0.3930000000000465,4.0,will_not_meet,SC,Sul,5-20 mil,8068.0
4213500,0.0,-0.6147802197802108,3.0,will_not_meet,SC,Sul,20-50 mil,21186.0
4213609,16.808882352941183,-0.04641176470588172,16.0,will_not_meet,SC,Sul,20-50 mil,30116.0
4213708,,,1.0,,SC,Sul,5-20 mil,10946.0
4213807,109.01036363636376,4.185636363636069,10.0,on_track,SC,Sul,<5 mil,4319.0
4213906,,,0.0,,SC,Sul,<5 mil,489.0
4214003,,,0.0,,SC,Sul,5-20 mil,12719.0
4214102,,,2.0,,SC,Sul,<5 mil,806.0
4214151,,,0.0,,SC,Sul,<5 mil,1074.0
4214201,0.0,-62.489615384613295,3.0,will_not_meet,SC,Sul,5-20 mil,5480.0
4214300,134.04384615384788,3.6031118881119553,12.0,on_track,SC,Sul,<5 mil,1360.0
4214409,,,0.0,,SC,Sul,<5 mil,2765.0
4214508,,,0.0,,SC,Sul,<5 mil,2493.0
4214607,,,0.0,,SC,Sul,<5 mil,3611.0
4214706,,,0.0,,SC,Sul,5-20 mil,5931.0
4214805,,,0.0,,SC,Sul,50-100 mil,67672.0
4214904,,,0.0,,SC,Sul,<5 mil,1586.0
4215000,79.06509316770007,2.684613212873986,22.0,will_not_meet,SC,Sul,20-50 mil,38937.0
4215059,,,1.0,,SC,Sul,<5 mil,702.0
4215075,,,0.0,,SC,Sul,<5 mil,2015.0
4215109,,,0.0,,SC,Sul,5-20 mil,10050.0
4215208,,,0.0,,SC,Sul,<5 mil,1658.0
4215307,,,1.0,,SC,Sul,5-20 mil,5193.0
4215356,,,0.0,,SC,Sul,<5 mil,1181.0
4215406,,,0.0,,SC,Sul,<5 mil,3790.0
4215455,,,0.0,,SC,Sul,5-20 mil,6130.0
