id_municipio,projecao_icr_2033_linear,inclinacao_icr_aa,n_obs,sigla_uf,regiao,porte,icr_sm_ultimo_observado,variacao_pp_ultimo_2033,acima_limite_internacional_2033
4109906,5.634914854449363,-0.07749804031554967,19.0,PR,Sul,5-20 mil,7.129997679236999,-1.4950828247876355,True
4110003,0.0,-0.17844669791077777,16.0,PR,Sul,<5 mil,2.072256452918019,-2.072256452918019,False
4110052,3.380427672535177,-0.1641200354117499,19.0,PR,Sul,<5 mil,6.282699126953947,-2.90227145441877,False
4110078,8.341141697269336,0.10876054575286137,19.0,PR,Sul,5-20 mil,7.730919004614302,0.610222692655034,True
4110102,6.241199123948519,-0.07921401146711411,19.0,PR,Sul,20-50 mil,8.167348875609704,-1.9261497516611854,True
4110201,6.831211435703821,0.05142897826011228,19.0,PR,Sul,5-20 mil,6.6624599255852806,0.16875151011854062,True
4110300,3.830266127619268,-0.132394957534445,19.0,PR,Sul,<5 mil,5.501936609945399,-1.6716704823261308,False
4110409,2.918642461572915,-0.20190978977781981,22.0,PR,Sul,<5 mil,6.5616172249408855,-3.6429747633679703,False
4110508,5.473966412703362,-0.1316449302621894,19.0,PR,Sul,5-20 mil,7.836433181245475,-2.362466768542113,True
4110607,7.291448044823824,-0.08978001067763901,20.0,PR,Sul,5-20 mil,9.795975064678183,-2.5045270198543594,True
4110656,5.5553876861917,-0.010298892905721448,19.0,PR,Sul,<5 mil,6.033665980096799,-0.4782782939050989,True
4110706,5.097814685195772,-0.24639195267692887,23.0,PR,Sul,20-50 mil,9.93524426874774,-4.837429583551968,True
4110805,4.0606236526915325,-0.08340498177832775,19.0,PR,Sul,5-20 mil,5.620221320912579,-1.5595976682210466,False
4110904,5.36290404944819,-0.0726861338052491,19.0,PR,Sul,<5 mil,6.689625127478735,-1.3267210780305447,True
4110953,6.913800724515312,-0.08846212974715556,19.0,PR,Sul,5-20 mil,8.51541645660073,-1.6016157320854187,True
4111001,6.588073839453557,0.15811010097307537,13.0,PR,Sul,<5 mil,5.0776659208653845,1.5104079185881725,True
4111100,7.855261715043298,-0.10283029529855806,19.0,PR,Sul,5-20 mil,10.014208035153292,-2.158946320109994,True
4111209,5.933197852821191,-0.007924130311142738,19.0,PR,Sul,5-20 mil,6.527177743715157,-0.5939798908939657,True
4111258,4.286441239834204,-0.09629607988705241,25.0,PR,Sul,20-50 mil,7.340249513212581,-3.053808273378377,False
4111308,5.516008650241631,-0.04635548751982328,19.0,PR,Sul,<5 mil,6.335505973225941,-0.8194973229843105,True
4111407,6.085722142317195,-0.07481092091945943,19.0,PR,Sul,5-20 mil,7.558288889047407,-1.4725667467302124,True
4111506,4.096199531760362,-0.21869089014822063,23.0,PR,Sul,20-50 mil,8.008769784735707,-3.9125702529753443,False
4111555,7.635053389254164,0.0003985441249200744,20.0,PR,Sul,5-20 mil,8.467998178209294,-0.83294478895513,True
4111605,5.339143782374833,-0.11224944031997675,19.0,PR,Sul,<5 mil,6.829929451048744,-1.4907856686739107,True
4111704,4.8891409417041665,-0.014841245341846145,19.0,PR,Sul,<5 mil,5.6187038090232,-0.729562867319034,False
4111803,7.823788428135742,-0.2380615316033236,19.0,PR,Sul,20-50 mil,12.024336190149052,-4.20054776201331,True
4111902,3.4046350959642098,-0.04198571205498952,11.0,PR,Sul,5-20 mil,3.967700525960143,-0.5630654299959335,False
4112009,7.326954541595285,0.10678309586478132,17.0,PR,Sul,20-50 mil,5.845967301817763,1.4809872397775221,True
4112108,6.274078464397633,-0.18825816564446196,19.0,PR,Sul,5-20 mil,9.73200653786986,-3.457928073472228,True
4112207,4.931590607961894,-0.03793579574518961,19.0,PR,Sul,<5 mil,6.002617679602664,-1.0710270716407697,False
4112306,5.048364932528891,-0.024859483380173006,19.0,PR,Sul,<5 mil,5.87363034812389,-0.8252654155949992,True
4112405,7.8460500672075,0.19578554027033596,12.0,PR,Sul,5-20 mil,5.139133078024213,2.706916989183287,True
4112504,6.682400653806162,0.019028970274495367,19.0,PR,Sul,5-20 mil,7.573741906783801,-0.8913412529776386,True
4112603,2.7901467913868157,0.007181677324998569,11.0,PR,Sul,<5 mil,2.515530519171746,0.27461627221506957,False
4112702,2.699741288767939,-0.15599080738597418,23.0,PR,Sul,5-20 mil,5.604634320267389,-2.9048930314994506,False
4112751,4.653817331951672,-0.08512062197066082,19.0,PR,Sul,5-20 mil,6.391240875568231,-1.7374235436165595,False
4112801,8.504112872045681,-0.05584337586721169,19.0,PR,Sul,5-20 mil,9.960322379020887,-1.4562095069752061,True
4112900,3.3616866612573233,-0.11221236464338499,20.0,PR,Sul,<5 mil,5.328419473726631,-1.9667328124693073,False
4112959,4.782302621601758,-0.0852038803348742,19.0,PR,Sul,5-20 mil,6.398888992047863,-1.6165863704461048,False
4113007,5.486590344247787,0.05830077805447061,14.0,PR,Sul,5-20 mil,4.519684593098618,0.9669057511491692,True
4113106,4.5114537012908045,0.07079582308741264,11.0,PR,Sul,<5 mil,3.423635367217201,1.0878183340736034,False
4113205,2.955032565568331,-0.3419653788985682,23.0,PR,Sul,20-50 mil,9.1768753275256,-6.221842761957269,False
4113254,4.354243551410278,-0.03512677224766238,19.0,PR,Sul,<5 mil,5.081742629735076,-0.7274990783247981,False
4113304,6.5352560622091005,-0.04990778895219053,20.0,PR,Sul,20-50 mil,7.980329236230207,-1.4450731740211067,True
4113403,4.394439154022564,-0.09725721489747444,19.0,PR,Sul,<5 mil,5.822843229420188,-1.4284040753976246,False
4113429,5.26942521644898,-0.0327932358495302,19.0,PR,Sul,<5 mil,5.821964596616279,-0.5525393801672998,True
4113452,5.062716425976959,-0.07086210953487977,19.0,PR,Sul,<5 mil,6.208052764085252,-1.1453363381082937,True
4113502,9.70023797927918,-0.055568620894121686,20.0,PR,Sul,20-50 mil,11.303683051307614,-1.6034450720284337,True
4113601,4.715861135735366,0.03793949871533953,16.0,PR,Sul,<5 mil,4.9100016773896655,-0.19414054165429917,False
4113700,3.558303419909862,-0.5205951688088923,27.0,PR,Sul,500 mil+,12.963843335174609,-9.405539915264747,False
4113734,4.885612742834553,-0.04497069118703884,19.0,PR,Sul,<5 mil,5.837246675667078,-0.9516339328325252,False
4113759,5.546433320483068,-0.031400755129235146,19.0,PR,Sul,<5 mil,7.06113814985793,-1.5147048293748622,True
4113809,5.326739333524301,-0.07121800721236063,19.0,PR,Sul,<5 mil,6.308839482162503,-0.9821001486382013,True
4113908,7.06762576046404,0.027776907569770755,19.0,PR,Sul,5-20 mil,7.50559153118398,-0.4379657707199405,True
4114005,8.504188710534075,0.002107763583472237,19.0,PR,Sul,5-20 mil,8.93828222146077,-0.43409351092669546,True
4114104,3.1219109342957836,-0.27944431449263046,24.0,PR,Sul,20-50 mil,8.115520782831316,-4.993609848535533,False
4114203,5.828676520497879,-0.1816858856707242,24.0,PR,Sul,20-50 mil,9.341926474776406,-3.5132499542785265,True
4114302,1.2450810020653762,-0.3405099845991693,25.0,PR,Sul,5-20 mil,7.395936079937929,-6.150855077872553,False
4114351,8.39969297777509,0.18591650057827322,17.0,PR,Sul,<5 mil,5.312368215988265,3.0873247617868245,True
4114401,5.874709200696486,-0.15620546944956687,20.0,PR,Sul,5-20 mil,9.227577664672165,-3.3528684639756783,True
4114500,6.441463605891656,-0.03459068381361683,19.0,PR,Sul,5-20 mil,8.454219714245255,-2.0127561083535994,True
4114609,5.1725737426359615,-0.1099717914230628,24.0,PR,Sul,20-50 mil,6.585066892366105,-1.4124931497301434,True
4114708,4.809577169198846,-0.05648248728014881,19.0,PR,Sul,<5 mil,6.079702406551051,-1.2701252373522047,False
4114807,4.511263428398308,-0.13956731107101525,22.0,PR,Sul,20-50 mil,5.168006518151815,-0.6567430897535065,False
4114906,7.557928032568185,0.04274936503537662,19.0,PR,Sul,5-20 mil,7.777056067331996,-0.21912803476381093,True
4115002,6.394003822771889,-0.01497291597639187,19.0,PR,Sul,5-20 mil,6.961560458371417,-0.5675566355995274,True
4115101,4.229340166694556,0.036499300417542915,7.0,PR,Sul,5-20 mil,3.989453716934461,0.23988644976009477,False
4115200,7.72698806371875,-0.3527039144863958,27.0,PR,Sul,100-500 mil,14.667192277465372,-6.940204213746622,True
4115309,5.450801658370736,-0.037025960945064836,19.0,PR,Sul,<5 mil,6.359806044996427,-0.9090043866256909,True
4115358,4.9032667295163606,-0.11799555392553847,19.0,PR,Sul,<5 mil,7.323489740604376,-2.420223011088016,False
4115408,8.43472546062436,0.0014471776341021278,19.0,PR,Sul,5-20 mil,9.465204520631875,-1.030479060007515,True
4115457,4.485079764819318,-0.055768496281678515,19.0,PR,Sul,<5 mil,5.8615807019891175,-1.3765009371697996,False
4115507,5.142833563637566,0.15676867664526623,12.0,PR,Sul,<5 mil,3.859486505975438,1.2833470576621284,True
4115606,8.33113434790144,-0.0328462272033538,19.0,PR,Sul,5-20 mil,9.416910758307422,-1.0857764104059822,True
4115705,8.996522619320174,-0.0007470743068225539,22.0,PR,Sul,20-50 mil,10.350890828145449,-1.3543682088252744,True
4115739,2.4335893993251716,-0.12437525521381033,19.0,PR,Sul,<5 mil,4.528798008477319,-2.095208609152148,False
4115754,4.010309557626414,-0.08896267679219184,19.0,PR,Sul,5-20 mil,5.399467921429825,-1.3891583638034115,False
4115804,8.642025963229955,0.02634085617097862,19.0,PR,Sul,20-50 mil,9.177238484687033,-0.535212521457078,True
4115853,0.1067975862110302,-0.24494363523911292,24.0,PR,Sul,<5 mil,3.74870050922618,-3.6419029230151496,False
4115903,3.9858505245973106,-0.11149497991329282,19.0,PR,Sul,<5 mil,5.962819115244857,-1.9769685906475463,False
4116000,1.358721577511119,-0.11049907425040259,14.0,PR,Sul,<5 mil,2.530108205625757,-1.1713866281146381,False
4116059,5.767356586140721,-0.039959656691542715,19.0,PR,Sul,5-20 mil,6.989989161173445,-1.2226325750327236,True
4116109,5.443680592757637,-0.0199154446060755,19.0,PR,Sul,5-20 mil,6.347637801191045,-0.9039572084334075,True
4116208,6.138575188602999,-0.19515880827449864,22.0,PR,Sul,5-20 mil,9.75399221144822,-3.61541702284522,True
4116307,1.1948505983966697,-0.09732362999392208,12.0,PR,Sul,<5 mil,2.30035529322163,-1.10550469482496,False
4116406,1.2846493390187632,-0.02363546407315237,3.0,PR,Sul,<5 mil,1.722640576278478,-0.4379912372597148,False
4116505,6.57769647120341,-0.039354796276342495,19.0,PR,Sul,<5 mil,6.997716903386768,-0.4200204321833576,True
4116604,6.153933963939,-0.0006689484752610303,19.0,PR,Sul,<5 mil,6.787112186554979,-0.633178222615979,True
4116703,10.512254273377607,0.1266314866674014,19.0,PR,Sul,5-20 mil,9.629081789277205,0.8831724841004025,True
4116802,2.2693946908238445,-0.166318595062335,20.0,PR,Sul,<5 mil,5.156003500040566,-2.886608809216722,False
4116901,8.593874612270014,-0.10369196186761204,19.0,PR,Sul,20-50 mil,10.72268224085182,-2.1288076285818054,True
4116950,6.488577721041903,0.0011433011054718415,19.0,PR,Sul,<5 mil,7.085001473048474,-0.5964237520065714,True
4117008,4.4877215197218305,0.02370370084849235,14.0,PR,Sul,5-20 mil,5.142542345837637,-0.6548208261158068,False
4117057,6.897643015478877,-0.11436483250957127,19.0,PR,Sul,<5 mil,9.279701244738376,-2.382058229259499,True
4117107,13.901998818464449,0.2097520291492435,19.0,PR,Sul,5-20 mil,11.90696295002321,1.9950358684412386,True
4117206,6.150260707716448,-0.030767504951517616,19.0,PR,Sul,<5 mil,7.738754934992455,-1.5884942272760068,True
4117214,4.952693608985854,0.05990097301952855,14.0,PR,Sul,<5 mil,4.035799871653832,0.9168937373320221,False
4117222,4.781680459379288,-0.13032145540824064,19.0,PR,Sul,5-20 mil,6.933531879488415,-2.1518514201091268,False
4117255,4.954631896332955,-0.06508417099378774,19.0,PR,Sul,5-20 mil,6.22228960901915,-1.2676577126861943,False
4117271,4.675427329923224,-0.0746454115480993,19.0,PR,Sul,<5 mil,5.818620281145761,-1.1431929512225372,False
4117297,4.28109112737377,-0.08260603978838156,19.0,PR,Sul,<5 mil,5.789490197644627,-1.5083990702708565,False
4117305,6.952690175381292,-0.054398670753188424,20.0,PR,Sul,5-20 mil,8.518523028773464,-1.5658328533921715,True
4117404,5.032706166824994,-0.08068606157566272,19.0,PR,Sul,<5 mil,6.509401737024702,-1.4766955701997082,True
4117453,4.485197894193178,-0.06094439041508657,19.0,PR,Sul,<5 mil,5.827294564033517,-1.3420966698403394,False
4117503,5.145560563067988,-0.2557538397895476,24.0,PR,Sul,20-50 mil,10.82085103468833,-5.675290471620341,True
4117602,5.2281234074504255,-0.18228804277935345,23.0,PR,Sul,20-50 mil,8.712657723894473,-3.484534316444048,True
4117701,6.9620577748623305,-0.15790764667812746,19.0,PR,Sul,20-50 mil,9.473407185195583,-2.5113494103332528,True
4117800,6.860900693129345,0.03458882710610006,19.0,PR,Sul,5-20 mil,7.13266219823558,-0.27176150510623476,True
4117909,9.2654752690312,-0.024823393599960074,19.0,PR,Sul,20-50 mil,10.27169339870308,-1.0062181296718808,True
4118006,12.7852238574161,0.17591173552033432,19.0,PR,Sul,5-20 mil,11.35513790585886,1.4300859515572384,True
4118105,7.472715204268098,-0.07142893506766912,19.0,PR,Sul,5-20 mil,8.876049988839876,-1.4033347845717774,True
4118204,18.12831885577515,0.14910179766960538,25.0,PR,Sul,100-500 mil,15.917357300067222,2.210961555707927,True
4118303,3.439076764327826,0.005684291558976722,11.0,PR,Sul,<5 mil,3.5824779169093373,-0.14340115258151132,False
4118402,5.736714039993672,-0.32450651145839,24.0,PR,Sul,50-100 mil,11.312409755098551,-5.57569571510488,True
4118451,1.7550788320423862,-0.23635141075654925,13.0,PR,Sul,<5 mil,3.852431340451397,-2.0973525084090108,False
4118501,5.549880339051356,-0.29986966759203154,23.0,PR,Sul,50-100 mil,10.885331974435625,-5.335451635384269,True
4118600,5.292671623746784,-0.03125176108197358,19.0,PR,Sul,<5 mil,5.786413556479105,-0.4937419327323207,True
4118709,6.64860234555433,0.026823349488955435,19.0,PR,Sul,<5 mil,6.815892717912568,-0.16729037235823796,True
4118808,3.4718536437074583,-0.012050601047151823,10.0,PR,Sul,5-20 mil,3.946101112715439,-0.47424746900798054,False
4118857,5.65411782477608,-0.04546475141816518,20.0,PR,Sul,<5 mil,7.534876568685743,-1.880758743909663,True
4118907,5.9551784500007585,-0.04433327916401132,19.0,PR,Sul,5-20 mil,6.969465684597828,-1.0142872345970693,True
4119004,4.7465698025490894,-0.08673547167942694,19.0,PR,Sul,<5 mil,6.482025962810289,-1.7354561602612,False
4119103,4.764407640802872,-0.056097297789416745,19.0,PR,Sul,5-20 mil,6.211159595530886,-1.4467519547280139,False
4119152,8.918997474432189,-0.10894708040920068,25.0,PR,Sul,100-500 mil,11.175823487383791,-2.2568260129516027,True
4119202,4.662611019749463,-0.05841291451750216,19.0,PR,Sul,<5 mil,5.874225351014484,-1.2116143312650216,False
4119251,5.934479527391737,-0.01766633022502727,19.0,PR,Sul,<5 mil,6.578804988932628,-0.6443254615408911,True
4119301,6.20137396169244,-0.0814106491505818,19.0,PR,Sul,5-20 mil,8.43063596596886,-2.2292620042764195,True
4119400,7.000580520870329,-0.08483040349371605,19.0,PR,Sul,5-20 mil,8.46771872030047,-1.4671381994301402,True
4119509,5.010138851837041,-0.2931437924171022,25.0,PR,Sul,50-100 mil,10.197947256282994,-5.187808404445953,True
4119608,5.308295683918686,-0.20516123076148973,23.0,PR,Sul,5-20 mil,9.260276482902468,-3.951980798983781,True
4119657,8.535255252112506,0.31673537634291266,14.0,PR,Sul,<5 mil,4.950548880510827,3.584706371601679,True
4119707,4.691272949079121,-0.12486833295482143,19.0,PR,Sul,<5 mil,6.959343445918666,-2.2680704968395453,False
4119806,5.571534834783222,-0.032871222876197835,19.0,PR,Sul,5-20 mil,6.375404367194128,-0.8038695324109062,True
4119905,4.718015789208948,-0.3144368188175741,25.0,PR,Sul,100-500 mil,10.195082459384976,-5.477066670176027,False
4119954,7.434627434742151,0.01591529238559591,22.0,PR,Sul,20-50 mil,8.34428911239294,-0.9096616776507886,True
4120002,6.39455852923038,-0.2965852128336003,22.0,PR,Sul,5-20 mil,11.763329390560877,-5.368770861330496,True
4120101,5.101812715854123,-0.21454512094044115,22.0,PR,Sul,<5 mil,9.152484380448128,-4.050671664594004,True
4120150,3.174641960396201,0.09850472622701074,13.0,PR,Sul,<5 mil,2.1564205031614274,1.0182214572347736,False
4120200,13.477379631829251,0.1614116921232846,19.0,PR,Sul,<5 mil,11.897939455438278,1.579440176390973,True
4120309,4.950382041488268,-0.06703407695732612,19.0,PR,Sul,<5 mil,6.0921908471413415,-1.1418088056530733,False
4120333,2.581853491323699,-0.08538769002661217,7.0,PR,Sul,<5 mil,3.2844974157554003,-0.7026439244317015,False
4120358,9.41781539661963,0.09627344923500708,19.0,PR,Sul,<5 mil,8.577117843284627,0.8406975533350032,True
4120408,2.217259834135433,-0.04299474768234087,14.0,PR,Sul,<5 mil,2.4539383717956897,-0.2366785376602567,False
4120507,8.551258025914166,-0.043064679048776984,22.0,PR,Sul,5-20 mil,10.982739654504453,-2.431481628590287,True
4120606,3.9320409238584944,-0.24027884851222814,23.0,PR,Sul,20-50 mil,8.16969391912878,-4.237652995270286,False
4120655,4.639430810562345,-0.09184075419154747,19.0,PR,Sul,<5 mil,6.383004223381911,-1.7435734128195657,False
4120705,7.132432916883907,-0.024266542009373896,19.0,PR,Sul,5-20 mil,8.107470521089114,-0.9750376042052071,True
4120804,7.018258717002425,-0.21640454581643528,25.0,PR,Sul,20-50 mil,10.650609502583189,-3.6323507855807637,True
4120853,5.909611454899391,0.10151288692706377,14.0,PR,Sul,<5 mil,4.768277181074998,1.141334273824393,True
4120903,7.446156048040905,-0.05390160143657617,19.0,PR,Sul,20-50 mil,8.568978578252732,-1.1228225302118275,True
4121000,6.607571258366619,-0.0019175672608324108,19.0,PR,Sul,5-20 mil,7.410515131452208,-0.8029438730855896,True
4121109,5.30394623894594,-0.08754327558854084,19.0,PR,Sul,<5 mil,7.068182379591533,-1.7642361406455924,True
4121208,3.9588409213713476,-0.16026957016360066,25.0,PR,Sul,5-20 mil,7.3134800608822115,-3.354639139510864,False
4121257,5.64750139762306,-0.028693350723605713,19.0,PR,Sul,<5 mil,6.080778158542393,-0.4332767609193331,True
4121307,2.939653811484675,-0.19659270676120064,22.0,PR,Sul,<5 mil,6.197772557868032,-3.2581187463833574,False
4121356,4.272293707883193,-0.09093499565336385,19.0,PR,Sul,<5 mil,5.8707329089186455,-1.5984392010354522,False
4121406,12.207288440611137,0.18199079834736373,19.0,PR,Sul,5-20 mil,10.186541404060046,2.020747036551091,True
4121505,6.5935566538839225,-0.06196758038917266,19.0,PR,Sul,5-20 mil,7.751311060823846,-1.1577544069399233,True
4121604,8.856271729723495,-0.018863480578490778,19.0,PR,Sul,<5 mil,9.804718992148436,-0.9484472624249403,True
4121703,8.287204327107162,0.042162004530907835,19.0,PR,Sul,5-20 mil,8.357126351110947,-0.06992202400378567,True
4121752,6.458286908893399,-0.11874551530192044,19.0,PR,Sul,<5 mil,10.360415684425586,-3.902128775532187,True
4121802,4.2379558539701065,-0.0357965261351482,14.0,PR,Sul,5-20 mil,5.019615708463325,-0.7816598544932187,False
4121901,4.086767562713135,-0.18432891140071317,19.0,PR,Sul,5-20 mil,7.526797912780871,-3.440030350067736,False
4122008,7.843655391739446,-0.13432889558446692,19.0,PR,Sul,5-20 mil,10.396363013852405,-2.5527076221129583,True
4122107,4.2975663417877,-0.0843698976546898,19.0,PR,Sul,<5 mil,5.885661500932702,-1.588095159145002,False
4122156,4.446648931556837,-0.08485579677487491,19.0,PR,Sul,<5 mil,6.184968844926021,-1.7383199133691845,False
4122172,4.796442880778045,-0.055482178184615684,19.0,PR,Sul,<5 mil,5.863641118026791,-1.0671982372487463,False
4122206,9.489845514042145,0.334962589422765,18.0,PR,Sul,20-50 mil,5.7821491380925805,3.7076963759495642,True
4122305,8.235892120296342,-0.03802487051565247,19.0,PR,Sul,20-50 mil,9.582199008940393,-1.346306888644051,True
4122404,4.097902995977506,-0.26884263639534617,24.0,PR,Sul,50-100 mil,9.033012159082318,-4.935109163104812,False
4122503,3.781655013745933,-0.1044938025283153,19.0,PR,Sul,5-20 mil,5.61479910583283,-1.833144092086897,False
4122602,5.137892054421968,-0.23214728302022689,22.0,PR,Sul,5-20 mil,9.267936054787588,-4.13004400036562,True
4122651,6.728213231692962,-0.10192196938773856,19.0,PR,Sul,<5 mil,8.647776429721747,-1.9195631980287846,True
4122701,5.100593306687472,-0.0878313846985325,19.0,PR,Sul,5-20 mil,6.630866884722432,-1.5302735780349606,True
4122800,3.536617157131758,-0.11811541623532788,19.0,PR,Sul,<5 mil,5.572296312575183,-2.0356791554434253,False
4122909,6.752658009324286,0.0016111260064873073,19.0,PR,Sul,<5 mil,7.38765094364492,-0.6349929343206346,True
4123006,10.833922002030477,0.1773807921428344,19.0,PR,Sul,5-20 mil,9.818005655379205,1.015916346651272,True
4123105,5.526560123751835,-0.06832710386610383,19.0,PR,Sul,<5 mil,7.0198504540972095,-1.4932903303453742,True
4123204,5.710360314673622,0.03231039532358195,17.0,PR,Sul,<5 mil,5.827146686381176,-0.1167863717075539,True
4123303,6.49216139357253,-0.0482853123585716,19.0,PR,Sul,5-20 mil,8.653294286783215,-2.1611328932106844,True
4123402,8.624776013980266,-0.03889941023845486,20.0,PR,Sul,5-20 mil,9.827485599169671,-1.202709585189405,True
4123501,7.996611189895248,-0.19630528721468052,20.0,PR,Sul,5-20 mil,12.062534357212218,-4.065923167316971,True
4123600,9.092817714121267,0.06262151824305835,19.0,PR,Sul,<5 mil,9.880203615787446,-0.7873859016661786,True
4123709,4.4780344753008166,-0.01434618064609309,14.0,PR,Sul,5-20 mil,5.0971677330387095,-0.619133257737893,False
4123808,4.867604520997048,-0.06375732914734862,19.0,PR,Sul,5-20 mil,6.35773222200233,-1.4901277010052816,False
4123824,5.011383467100302,-0.03756408260076862,19.0,PR,Sul,<5 mil,6.03162589543268,-1.020242428332378,True
4123857,3.523489790938413,-0.11780290522809167,19.0,PR,Sul,<5 mil,5.155796413513361,-1.6323066225749479,False
4123907,9.220153973289356,0.051686673716585835,19.0,PR,Sul,5-20 mil,9.01309599575412,0.2070579775352357,True
4123956,1.0023266728927638,-0.12889296890351878,14.0,PR,Sul,<5 mil,2.964101634121745,-1.9617749612289814,False
4124004,7.372277542610902,0.07651110549597546,19.0,PR,Sul,<5 mil,7.122673542692107,0.24960399991879534,True
4124020,4.924165111266774,-0.053944152104536916,19.0,PR,Sul,5-20 mil,6.092656321229297,-1.1684912099625233,False
4124053,11.703255247612617,0.1563996413289842,19.0,PR,Sul,20-50 mil,10.38980182831814,1.3134534192944773,True
4124103,4.871389897115364,-0.33771415632002555,23.0,PR,Sul,20-50 mil,10.70762436886874,-5.836234471753375,False
4124202,4.337240813303822,-0.09236046003774949,19.0,PR,Sul,<5 mil,5.836555003814988,-1.499314190511166,False
4124301,0.9789131820169814,-0.18276503543237638,12.0,PR,Sul,<5 mil,3.933538152975969,-2.954624970958988,False
4124400,11.509236536353797,0.19930639673253586,19.0,PR,Sul,5-20 mil,8.658546845594449,2.8506896907593475,True
4124509,8.937235373493664,-0.05739272866805461,19.0,PR,Sul,<5 mil,10.931877606505184,-1.99464223301152,True
4124608,5.927533100543968,-0.09632316100738698,19.0,PR,Sul,5-20 mil,7.381705058699772,-1.4541719581558041,True
4124707,5.136043143179307,0.0761630909691948,14.0,PR,Sul,5-20 mil,4.137617571786581,0.9984255713927261,True
4124806,8.625782456068492,-0.039068686535582625,19.0,PR,Sul,5-20 mil,9.500548158858503,-0.8747657027900111,True
4124905,8.721461866889843,0.005191696201601521,19.0,PR,Sul,<5 mil,8.844438557175573,-0.12297669028573033,True
4125001,10.398164115047734,0.1509083647817337,19.0,PR,Sul,5-20 mil,8.929435457670062,1.4687286573776728,True
4125100,5.928642889799413,-0.015939836165265408,19.0,PR,Sul,<5 mil,7.269856152281894,-1.3412132624824809,True
4125209,5.249433165920394,-0.051548232709876886,19.0,PR,Sul,5-20 mil,6.474103596535902,-1.2246704306155083,True
4125308,5.110983982425978,0.0529816832022084,16.0,PR,Sul,<5 mil,4.258489348330968,0.8524946340950104,True
4125357,3.9986821436953335,-0.11570078277309101,19.0,PR,Sul,<5 mil,6.243532913463265,-2.2448507697679316,False
4125407,3.6781585581066025,-0.05120486878011481,19.0,PR,Sul,<5 mil,4.763055435616245,-1.0848968775096424,False
4125456,4.893651596356719,-0.05964380381364052,19.0,PR,Sul,<5 mil,6.347658284033314,-1.4540066876765954,False
4125506,2.94384887210299,-0.4305571075753323,25.0,PR,Sul,100-500 mil,10.37190635882846,-7.42805748672547,False
4125555,3.173752555400597,-0.1923587532964608,22.0,PR,Sul,<5 mil,6.622148293546556,-3.448395738145959,False
4125605,7.400727171967276,-0.11154226221919353,23.0,PR,Sul,20-50 mil,10.160504756374204,-2.759777584406928,True
4125704,10.448721036194172,0.09639407341749304,19.0,PR,Sul,5-20 mil,9.786026895067376,0.6626941411267957,True
4125753,4.521422457029587,-0.06402013859946871,19.0,PR,Sul,<5 mil,5.934568900103307,-1.4131464430737202,False
4125803,7.580833568594471,-0.0813417002159352,19.0,PR,Sul,5-20 mil,9.257187755263216,-1.6763541866687444,True
4125902,6.029582701749149,-0.09049581060318528,19.0,PR,Sul,<5 mil,7.762321912136269,-1.7327392103871198,True
4126009,3.747098646600591,-0.14016838526193523,22.0,PR,Sul,5-20 mil,6.000176316698594,-2.253077670098003,False
4126108,5.660134872551964,-0.07794412379222838,22.0,PR,Sul,<5 mil,9.14889400049718,-3.4887591279452153,True
4126207,7.025047368136413,0.044489561074241124,19.0,PR,Sul,<5 mil,7.857945614028729,-0.8328982458923164,True
4126256,3.001618743243341,-0.06860472326705687,12.0,PR,Sul,50-100 mil,4.246672747135476,-1.2450540038921352,False
4126272,4.460540156593396,-0.10956226460622011,19.0,PR,Sul,<5 mil,6.273888164142703,-1.8133480075493074,False
4126306,7.129009484541797,-0.05954846348337811,19.0,PR,Sul,5-20 mil,8.608866668208876,-1.4798571836670789,True
4126355,4.939865693786601,-0.06354016912221405,19.0,PR,Sul,<5 mil,6.516071092931259,-1.5762053991446585,False
4126405,3.905786773704408,0.009258268473634375,12.0,PR,Sul,<5 mil,3.8490185973831874,0.056768176321220665,False
4126504,0.8476510948688087,-0.22185610148117985,22.0,PR,Sul,5-20 mil,4.838611504716316,-3.9909604098475073,False
4126603,6.713638363042719,-0.08668586283824707,19.0,PR,Sul,5-20 mil,8.877023197618621,-2.1633848345759024,True
4126652,4.981368791603643,-0.06511664022589805,19.0,PR,Sul,<5 mil,6.223180967345368,-1.2418121757417255,False
4126678,2.863455389176181,-0.21790292237287043,24.0,PR,Sul,5-20 mil,7.493731533114996,-4.630276143938815,False
4126702,4.914620285520414,-0.06457440787958564,19.0,PR,Sul,<5 mil,6.130040753572592,-1.2154204680521783,False
4126801,1.2596604019128677,-0.14733187318925414,25.0,PR,Sul,5-20 mil,4.736569687998729,-3.4769092860858617,False
4126900,4.703407997340548,-0.09399524147772323,19.0,PR,Sul,<5 mil,6.372751383325467,-1.6693433859849192,False
4127007,7.624611474847072,0.05885568776076419,19.0,PR,Sul,5-20 mil,7.240802217476648,0.38380925737042393,True
4127106,7.45695334197552,-0.1686663661198409,23.0,PR,Sul,50-100 mil,10.950724567528404,-3.4937712255528837,True
4127205,8.680810703418613,0.009850317093835805,19.0,PR,Sul,5-20 mil,9.744741937938146,-1.0639312345195329,True
4127304,3.3591828014739775,-0.03232768471476217,21.0,PR,Sul,5-20 mil,3.920344499006765,-0.5611616975327873,False
4127403,9.061227297035416,0.048991996621444316,20.0,PR,Sul,5-20 mil,9.670443394509952,-0.6092160974745369,True
